"Date","Team","Opponent","Minutes","OffPoss","Points","FG2M","FG2A","Fg2Pct","FG3M","FG3A","Fg3Pct","NonHeaveFg3Pct","FtsMade","PtsAssisted2s","PtsUnassisted2s","PtsAssisted3s","PtsUnassisted3s","Assisted2sPct","NonPutbacksAssisted2sPct","Assisted3sPct","FG3APct","ShotQualityAvg","EfgPct","TsPct","PtsPutbacks","Fg2aBlocked","FG2APctBlocked","Fg3aBlocked","FG3APctBlocked","Usage"
"2016-03-03","GSW","OKC","37:11",80,33,7,10,0.7,5,15,0.3333333333333333,0.3333333333333333,4,4,10,6,9,0.2857142857142857,0.2857142857142857,0.4,0.6,0.496774,0.58,0.6111111111111112,0,1,0.1,0,0,33.734939759036145
"2016-03-06","GSW","LAL","34:17",72,18,5,10,0.5,1,10,0.1,0.1,5,10,0,3,0,1,1,1,0.5,0.5555049999999999,0.325,0.391304347826087,0,1,0.1,0,0,29.411764705882355
"2016-03-07","GSW","ORL","37:20",86,41,7,11,0.6363636363636364,7,13,0.5384615384615384,0.5833333333333334,6,6,8,9,12,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.5416666666666666,0.5337136363636363,0.7291666666666666,0.7592592592592593,0,0,0,0,0,33.68421052631579
"2016-03-09","GSW","UTA","31:31",62,12,1,3,0.3333333333333333,3,9,0.3333333333333333,0.25,1,0,2,3,6,0,0,0.3333333333333333,0.75,0.5388045454545455,0.4583333333333333,0.46153846153846156,0,0,0,1,0.1111111111111111,23.188405797101453
"2010-11-07","GSW","DET","28:58",54,10,3,9,0.3333333333333333,0,3,0,0,4,0,6,0,0,0,0,0,0.25,0.5069416666666667,0.25,0.35714285714285715,0,1,0.1111111111111111,0,0,24.193548387096776
"2016-03-11","GSW","POR","29:26",64,34,6,9,0.6666666666666666,7,14,0.5,0.5,1,4,8,15,6,0.3333333333333333,0.3333333333333333,0.7142857142857143,0.6086956521739131,0.5493543478260869,0.717391304347826,0.7083333333333334,0,1,0.1111111111111111,1,0.07142857142857142,36.486486486486484
"2010-11-08","GSW","TOR","36:27",72,34,10,17,0.5882352941176471,2,4,0.5,0.5,8,4,16,6,0,0.2,0.2,1,0.19047619047619047,0.5542952380952381,0.6190476190476191,0.68,0,0,0,0,0,35.714285714285715
"2016-03-12","GSW","PHX","34:59",75,35,5,8,0.625,7,16,0.4375,0.4375,4,2,8,9,12,0.2,0.25,0.42857142857142855,0.6666666666666666,0.5132083333333334,0.6458333333333334,0.6730769230769231,2,1,0.125,0,0,33.33333333333333
"2016-03-14","GSW","NOP","31:18",64,27,6,7,0.8571428571428571,4,9,0.4444444444444444,0.4444444444444444,3,4,8,6,6,0.3333333333333333,0.3333333333333333,0.5,0.5625,0.5400875,0.75,0.7941176470588235,0,0,0,0,0,25.35211267605634
"2010-11-11","GSW","CHI","30:58",64,17,5,13,0.38461538461538464,2,5,0.4,0.4,1,4,6,3,3,0.4,0.4,0.5,0.2777777777777778,0.49350277777777785,0.4444444444444444,0.4473684210526316,0,4,0.3076923076923077,0,0,31.57894736842105
"2010-11-10","GSW","NYK","45:03",97,25,10,19,0.5263157894736842,1,1,1,1,2,6,14,0,3,0.3,0.3,0,0.05,0.50419,0.575,0.5681818181818182,0,0,0,0,0,21.296296296296294
"2016-03-16","GSW","NYK","28:22",56,34,4,7,0.5714285714285714,8,13,0.6153846153846154,0.6153846153846154,2,6,2,18,6,0.75,0.75,0.75,0.65,0.50549,0.8,0.8095238095238095,0,0,0,0,0,35.38461538461539
"2016-03-18","GSW","DAL","34:19",77,31,6,14,0.42857142857142855,6,12,0.5,0.5,1,4,8,9,9,0.3333333333333333,0.4,0.5,0.46153846153846156,0.5221192307692308,0.5769230769230769,0.5740740740740741,2,2,0.14285714285714285,0,0,32.14285714285714
"2016-03-19","GSW","SAS","37:36",67,14,3,6,0.5,1,12,0.08333333333333333,0.08333333333333333,5,0,6,0,3,0,0,0,0.6666666666666666,0.5695058823529412,0.25,0.35,0,1,0.16666666666666666,1,0.08333333333333333,29.72972972972973
"2016-03-21","GSW","MIN","34:50",74,19,4,8,0.5,2,9,0.2222222222222222,0.2222222222222222,5,4,4,0,6,0.5,0.5,0,0.5294117647058824,0.47715294117647056,0.4117647058823529,0.475,0,0,0,0,0,29.069767441860467
"2016-03-23","GSW","LAC","37:26",78,33,8,13,0.6153846153846154,4,10,0.4,0.4,5,2,14,6,6,0.125,0.125,0.5,0.43478260869565216,0.5606065217391304,0.6086956521739131,0.6111111111111112,0,0,0,0,0,30.588235294117645
"2010-11-15","GSW","DET","29:31",58,21,5,11,0.45454545454545453,2,3,0.6666666666666666,0.6666666666666666,5,2,8,6,0,0.2,0.2,1,0.21428571428571427,0.474225,0.5714285714285714,0.65625,0,0,0,0,0,27.94117647058824
"2016-03-25","GSW","DAL","35:11",75,33,4,6,0.6666666666666666,5,12,0.4166666666666667,0.4166666666666667,10,2,6,6,9,0.25,0.25,0.4,0.6666666666666666,0.5351111111111111,0.6388888888888888,0.717391304347826,0,0,0,0,0,31.707317073170728
"2016-03-27","GSW","PHI","33:12",68,20,5,7,0.7142857142857143,2,9,0.2222222222222222,0.25,4,8,2,6,0,0.8,0.8,1,0.5625,0.4902533333333333,0.5,0.5263157894736842,0,0,0,1,0.1111111111111111,28.57142857142857
"2016-03-29","GSW","WAS","34:42",77,26,3,12,0.25,6,8,0.75,0.75,2,2,4,9,9,0.3333333333333333,0.3333333333333333,0.5,0.4,0.5221899999999999,0.6,0.6190476190476191,0,2,0.16666666666666666,0,0,30.232558139534884
"2016-03-30","GSW","UTA","42:16",84,31,6,13,0.46153846153846156,5,10,0.5,0.5,4,0,12,9,6,0,0,0.6,0.43478260869565216,0.4820217391304347,0.5869565217391305,0.5961538461538461,0,2,0.15384615384615385,0,0,31.578947368421055
"2010-11-13","GSW","MIL","30:02",55,7,3,11,0.2727272727272727,0,3,0,0,1,2,4,0,0,0.3333333333333333,0.3333333333333333,0,0.21428571428571427,0.5322071428571429,0.21428571428571427,0.23333333333333334,0,2,0.18181818181818182,1,0.3333333333333333,26.153846153846153
"2016-04-01","GSW","BOS","36:37",79,29,1,5,0.2,8,14,0.5714285714285714,0.5714285714285714,3,0,2,18,6,0,0,0.75,0.7368421052631579,0.48068421052631577,0.6842105263157895,0.725,0,0,0,0,0,33.333333333333336
"2016-04-03","GSW","POR","34:36",75,39,4,8,0.5,9,13,0.6923076923076923,0.6923076923076923,4,0,8,15,12,0,0,0.5555555555555556,0.6190476190476191,0.4850666666666667,0.8333333333333334,0.8478260869565217,2,0,0,0,0,31.3953488372093
"2016-04-05","GSW","MIN","42:35",93,21,3,11,0.2727272727272727,4,14,0.2857142857142857,0.2857142857142857,3,2,4,3,9,0.3333333333333333,0.3333333333333333,0.25,0.56,0.47210799999999997,0.36,0.40384615384615385,0,1,0.09090909090909091,0,0,28.712871287128714
"2016-04-07","GSW","SAS","36:17",73,27,8,12,0.6666666666666666,3,7,0.42857142857142855,0.5,2,2,14,3,6,0.125,0.125,0.3333333333333333,0.3684210526315789,0.5161388888888889,0.6578947368421053,0.675,0,1,0.08333333333333333,0,0,28.395061728395063
"2016-04-09","GSW","MEM","33:59",65,17,4,8,0.5,3,14,0.21428571428571427,0.23076923076923078,0,2,6,6,3,0.25,0.25,0.6666666666666666,0.6363636363636364,0.4965642857142857,0.38636363636363635,0.38636363636363635,0,1,0.125,0,0,34.285714285714285
"2016-04-10","GSW","SAS","35:22",65,37,9,13,0.6923076923076923,4,9,0.4444444444444444,0.4444444444444444,7,8,10,6,6,0.4444444444444444,0.4444444444444444,0.5,0.4090909090909091,0.5077886363636364,0.6818181818181818,0.74,0,0,0,0,0,41.42857142857142
"2016-04-13","GSW","MEM","29:47",62,46,5,5,1,10,19,0.5263157894736842,0.5263157894736842,6,4,6,24,6,0.4,0.5,0.8,0.7916666666666666,0.4938125,0.8333333333333334,0.8518518518518519,2,0,0,0,0,41.42857142857143
"2010-11-21","GSW","LAL","24:09",48,13,4,7,0.5714285714285714,1,3,0.3333333333333333,0.3333333333333333,2,0,8,3,0,0,0,1,0.3,0.46801000000000004,0.55,0.5909090909090909,0,0,0,0,0,18.333333333333336
"2010-11-22","GSW","DEN","40:36",83,17,7,15,0.4666666666666667,1,6,0.16666666666666666,0.16666666666666666,0,0,14,3,0,0,0,1,0.2857142857142857,0.4553761904761905,0.40476190476190477,0.40476190476190477,2,0,0,0,0,25
"2010-11-24","GSW","HOU","35:34",72,21,8,17,0.47058823529411764,0,2,0,0,5,0,16,0,0,0,0,0,0.10526315789473684,0.49862894736842106,0.42105263157894735,0.4772727272727273,0,2,0.11764705882352941,0,0,27.500000000000004
"2010-11-26","GSW","MEM","30:19",61,26,4,8,0.5,4,5,0.8,0.8,6,4,4,12,0,0.5,0.5,1,0.38461538461538464,0.49708846153846153,0.7692307692307693,0.8125,0,0,0,0,0,27.94117647058824
"2010-11-27","GSW","MIN","27:33",53,20,4,7,0.5714285714285714,2,3,0.6666666666666666,0.6666666666666666,6,2,6,6,0,0.25,0.25,1,0.3,0.51119,0.7,0.7692307692307693,0,0,0,0,0,24.137931034482754
"2010-11-30","GSW","SAS","40:06",87,32,10,16,0.625,3,6,0.5,0.5,3,2,18,6,3,0.1,0.1,0.6666666666666666,0.2727272727272727,0.46343181818181817,0.6590909090909091,0.6956521739130435,0,0,0,0,0,29.47368421052632
"2010-12-02","GSW","PHX","34:08",72,9,3,7,0.42857142857142855,1,3,0.3333333333333333,0.3333333333333333,0,0,6,3,0,0,0,1,0.3,0.5056149999999999,0.45,0.45,2,1,0.14285714285714285,0,0,17.94871794871795
"2010-12-05","GSW","OKC","45:51",98,39,10,13,0.7692307692307693,4,7,0.5714285714285714,0.5714285714285714,7,6,14,12,0,0.3,0.3,1,0.35,0.4729925,0.8,0.8478260869565217,0,1,0.07692307692307693,0,0,24.13793103448276
"2010-12-07","GSW","DAL","41:34",84,21,5,11,0.45454545454545453,3,5,0.6,0.6,2,4,6,6,3,0.4,0.4,0.6666666666666666,0.3125,0.48255625,0.59375,0.6176470588235294,0,2,0.18181818181818182,0,0,22.33009708737864
"2010-12-08","GSW","SAS","10:51",23,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43405,0,0,0,0,0,0,0,15.384615384615383
"2010-11-19","GSW","NYK","42:12",85,29,6,15,0.4,3,6,0.5,0.5,8,2,10,3,6,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.2857142857142857,0.464697619047619,0.5,0.5576923076923077,0,0,0,0,0,29.896907216494846
"2010-12-25","GSW","POR","29:18",60,4,2,10,0.2,0,5,0,0,0,4,0,0,0,1,1,0,0.3333333333333333,0.5118535714285714,0.13333333333333333,0.13333333333333333,0,1,0.1,0,0,25.75757575757576
"2011-01-05","GSW","NOP","39:55",77,21,5,8,0.625,1,3,0.3333333333333333,0.3333333333333333,8,6,4,3,0,0.6,0.6,1,0.2727272727272727,0.4328181818181818,0.5909090909090909,0.65625,0,0,0,0,0,19.277108433734938
"2010-12-27","GSW","PHI","28:20",56,17,1,7,0.14285714285714285,4,6,0.6666666666666666,0.6666666666666666,3,0,2,9,3,0,0,0.75,0.46153846153846156,0.5088153846153847,0.5384615384615384,0.5666666666666667,0,1,0.14285714285714285,0,0,24.615384615384613
"2010-12-29","GSW","ATL","28:58",57,9,4,10,0.4,0,3,0,0,1,2,6,0,0,0.25,0.25,0,0.23076923076923078,0.5287884615384615,0.3076923076923077,0.34615384615384615,0,1,0.1,0,0,25.396825396825392
"2010-12-31","GSW","CHA","36:06",69,24,6,12,0.5,4,5,0.8,0.8,0,2,10,9,3,0.16666666666666666,0.16666666666666666,0.75,0.29411764705882354,0.48096764705882356,0.7058823529411765,0.7058823529411765,0,0,0,0,0,26.31578947368421
"2011-01-01","GSW","MIA","35:51",71,15,6,10,0.6,1,2,0.5,0.5,0,0,12,3,0,0,0,1,0.16666666666666666,0.5055916666666667,0.625,0.625,2,1,0.1,0,0,16.25
"2011-01-03","GSW","ORL","35:00",69,15,2,7,0.2857142857142857,3,6,0.5,0.5,2,0,4,9,0,0,0,1,0.46153846153846156,0.5304423076923077,0.5,0.5357142857142857,0,0,0,1,0.16666666666666666,23.17073170731707
"2011-01-07","GSW","CLE","24:30",51,15,1,3,0.3333333333333333,3,4,0.75,0.75,4,0,2,9,0,0,0,1,0.5714285714285714,0.5530714285714285,0.7857142857142857,0.8333333333333334,0,0,0,0,0,15.517241379310343
"2011-01-09","GSW","LAC","25:58",52,8,2,7,0.2857142857142857,0,6,0,0,4,0,4,0,0,0,0,0,0.46153846153846156,0.5012807692307693,0.15384615384615385,0.25,0,1,0.14285714285714285,0,0,26.984126984126984
"2011-01-14","GSW","LAC","27:09",61,23,2,8,0.25,5,7,0.7142857142857143,0.7142857142857143,4,0,4,15,0,0,0,1,0.4666666666666667,0.5518321428571429,0.6333333333333333,0.6764705882352942,0,1,0.125,0,0,28.787878787878785
"2011-01-12","GSW","LAL","37:51",71,15,4,6,0.6666666666666666,1,6,0.16666666666666666,0.2,4,0,8,3,0,0,0,1,0.5,0.47420909090909097,0.4583333333333333,0.5357142857142857,2,0,0,0,0,21.518987341772153
"2011-01-17","GSW","BKN","23:04",44,13,2,5,0.4,2,5,0.4,0.4,3,0,4,6,0,0,0,1,0.5,0.5123800000000001,0.5,0.5416666666666666,0,1,0.2,0,0,28.571428571428573
"2011-01-19","GSW","IND","32:36",69,11,4,7,0.5714285714285714,0,3,0,0,3,0,8,0,0,0,0,0,0.3,0.462025,0.4,0.5,0,0,0,0,0,16.216216216216214
"2011-01-21","GSW","SAC","44:10",92,34,9,14,0.6428571428571429,3,7,0.42857142857142855,0.5,7,2,16,9,0,0.1111111111111111,0.125,1,0.3333333333333333,0.47341249999999996,0.6428571428571429,0.7083333333333334,2,1,0.07142857142857142,0,0,27.45098039215686
"2011-01-22","GSW","LAC","40:50",81,32,9,14,0.6428571428571429,3,9,0.3333333333333333,0.3333333333333333,5,8,10,0,9,0.4444444444444444,0.4444444444444444,0,0.391304347826087,0.46560909090909086,0.5869565217391305,0.64,0,1,0.07142857142857142,0,0,29.032258064516128
"2011-01-24","GSW","SAS","36:02",72,14,4,10,0.4,2,5,0.4,0.4,0,0,8,6,0,0,0,1,0.3333333333333333,0.49749666666666664,0.4666666666666667,0.4666666666666667,0,0,0,0,0,24.358974358974358
"2011-01-26","GSW","NOP","39:15",77,20,7,10,0.7,1,3,0.3333333333333333,0.3333333333333333,3,2,12,3,0,0.14285714285714285,0.14285714285714285,1,0.23076923076923078,0.4405958333333333,0.6538461538461539,0.7142857142857143,0,0,0,0,0,22.35294117647059
"2011-01-28","GSW","CHA","43:13",80,27,4,7,0.5714285714285714,4,5,0.8,0.8,7,4,4,9,3,0.5,0.5,0.75,0.4166666666666667,0.5174875,0.8333333333333334,0.9,0,0,0,0,0,18.75
"2011-01-30","GSW","UTA","34:33",65,27,7,10,0.7,3,8,0.375,0.375,4,2,12,6,3,0.14285714285714285,0.16666666666666666,0.6666666666666666,0.4444444444444444,0.540275,0.6388888888888888,0.675,2,0,0,0,0,31.428571428571427
"2011-02-03","GSW","MIL","33:30",65,16,4,7,0.5714285714285714,2,4,0.5,0.5,2,0,8,3,3,0,0,0.5,0.36363636363636365,0.4963227272727273,0.6363636363636364,0.6666666666666666,0,0,0,0,0,26.38888888888889
"2011-02-05","GSW","CHI","44:17",84,23,7,11,0.6363636363636364,2,4,0.5,0.5,3,4,10,6,0,0.2857142857142857,0.2857142857142857,1,0.26666666666666666,0.48817333333333335,0.6666666666666666,0.6764705882352942,0,1,0.09090909090909091,0,0,19.78021978021978
"2011-02-07","GSW","PHX","44:16",85,15,7,11,0.6363636363636364,0,6,0,0,1,4,10,0,0,0.2857142857142857,0.2857142857142857,0,0.35294117647058826,0.4735705882352942,0.4117647058823529,0.4166666666666667,0,0,0,0,0,22.22222222222222
"2011-02-09","GSW","DEN","29:19",58,13,4,6,0.6666666666666666,1,3,0.3333333333333333,0.3333333333333333,2,4,4,3,0,0.5,0.5,1,0.3333333333333333,0.4761222222222222,0.6111111111111112,0.65,0,0,0,0,0,19.40298507462687
"2011-02-10","GSW","PHX","24:48",51,12,3,6,0.5,2,3,0.6666666666666666,0.6666666666666666,0,2,4,3,3,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.5113777777777778,0.6666666666666666,0.6666666666666666,0,0,0,0,0,22.807017543859647
"2011-02-13","GSW","OKC","37:48",71,23,8,13,0.6153846153846154,2,5,0.4,0.4,1,6,10,6,0,0.375,0.375,1,0.2777777777777778,0.4579305555555555,0.6111111111111112,0.6052631578947368,0,1,0.07692307692307693,0,0,20.689655172413794
"2011-02-15","GSW","NOP","24:21",43,14,2,2,1,3,3,1,1,1,2,2,9,0,0.5,0.5,1,0.6,0.59337,1.3,1.1666666666666667,0,0,0,0,0,16.666666666666668
"2011-02-16","GSW","UTA","21:30",44,4,1,4,0.25,0,3,0,0,2,0,2,0,0,0,0,0,0.42857142857142855,0.5375428571428571,0.14285714285714285,0.25,0,1,0.25,0,0,18.367346938775512
"2011-02-22","GSW","BOS","30:03",60,18,6,8,0.75,1,2,0.5,0.5,3,4,8,3,0,0.3333333333333333,0.3333333333333333,1,0.2,0.51841,0.75,0.6923076923076923,0,0,0,0,0,23.880597014925375
"2011-02-25","GSW","ATL","30:00",58,7,2,5,0.4,0,2,0,0,3,0,4,0,0,0,0,0,0.2857142857142857,0.45739285714285716,0.2857142857142857,0.3888888888888889,0,0,0,0,0,15.714285714285715
"2011-02-27","GSW","MIN","44:30",94,33,8,14,0.5714285714285714,5,7,0.7142857142857143,0.8333333333333334,2,4,12,9,6,0.25,0.25,0.6,0.3333333333333333,0.5316275,0.7380952380952381,0.75,0,0,0,0,0,22.22222222222222
"2011-03-01","GSW","IND","34:52",74,20,3,9,0.3333333333333333,4,8,0.5,0.5,2,2,4,12,0,0.3333333333333333,0.3333333333333333,1,0.47058823529411764,0.44705882352941173,0.5294117647058824,0.5555555555555556,0,1,0.1111111111111111,0,0,27.710843373493976
"2011-03-02","GSW","WAS","36:47",76,29,6,11,0.5454545454545454,3,7,0.42857142857142855,0.42857142857142855,8,4,8,9,0,0.3333333333333333,0.3333333333333333,1,0.3888888888888889,0.51515,0.5833333333333334,0.6590909090909091,0,0,0,0,0,28.40909090909091
"2011-03-04","GSW","BOS","31:30",63,9,3,7,0.42857142857142855,1,4,0.25,0.25,0,2,4,0,3,0.3333333333333333,0.5,0,0.36363636363636365,0.5070181818181818,0.4090909090909091,0.4090909090909091,2,0,0,0,0,19.736842105263158
"2011-03-06","GSW","PHI","35:12",79,22,7,13,0.5384615384615384,1,3,0.3333333333333333,0.3333333333333333,5,4,10,0,3,0.2857142857142857,0.2857142857142857,0,0.1875,0.484171875,0.53125,0.6470588235294118,0,0,0,0,0,24.418604651162788
"2011-03-08","GSW","CLE","39:12",73,23,8,13,0.6153846153846154,2,5,0.4,0.4,1,4,12,3,3,0.25,0.25,0.5,0.2777777777777778,0.4919416666666667,0.6111111111111112,0.6052631578947368,0,0,0,0,0,24.705882352941178
"2011-03-09","GSW","BKN","30:17",59,15,4,11,0.36363636363636365,2,4,0.5,0.5,1,0,8,3,3,0,0,0.5,0.26666666666666666,0.47525333333333336,0.4666666666666667,0.5,0,1,0.09090909090909091,0,0,28.125
"2011-03-11","GSW","ORL","39:49",80,22,4,9,0.4444444444444444,4,10,0.4,0.4,2,2,6,12,0,0.25,0.25,1,0.5263157894736842,0.5053184210526316,0.5263157894736842,0.55,0,0,0,0,0,28.089887640449437
"2011-03-13","GSW","MIN","37:55",78,24,4,9,0.4444444444444444,4,6,0.6666666666666666,0.6666666666666666,4,4,4,12,0,0.5,0.5,1,0.4,0.4785933333333333,0.6666666666666666,0.7058823529411765,0,1,0.1111111111111111,0,0,20
"2011-03-14","GSW","SAC","23:56",55,19,2,6,0.3333333333333333,5,8,0.625,0.625,0,2,2,15,0,0.5,0.5,1,0.5714285714285714,0.5207928571428572,0.6785714285714286,0.6785714285714286,0,0,0,0,0,29.310344827586203
"2011-03-16","GSW","DAL","32:14",64,10,2,6,0.3333333333333333,2,4,0.5,0.5,0,2,2,6,0,0.5,0.5,1,0.4,0.50623,0.5,0.45454545454545453,0,1,0.16666666666666666,0,0,18.840579710144926
"2011-03-18","GSW","PHX","34:40",68,15,4,8,0.5,2,5,0.4,0.4,1,2,6,0,6,0.25,0.3333333333333333,0,0.38461538461538464,0.47335,0.5384615384615384,0.5357142857142857,2,0,0,0,0,18.072289156626503
"2011-03-20","GSW","DAL","31:02",62,11,3,9,0.3333333333333333,1,3,0.3333333333333333,0.3333333333333333,2,0,6,3,0,0,0,1,0.25,0.4543083333333333,0.375,0.39285714285714285,2,1,0.1111111111111111,0,0,22.388059701492537
"2011-03-21","GSW","SAS","19:57",39,8,2,6,0.3333333333333333,1,2,0.5,0.5,1,2,2,3,0,0.5,0.5,1,0.25,0.521225,0.4375,0.4444444444444444,0,1,0.16666666666666666,0,0,20
"2011-03-23","GSW","HOU","29:58",64,16,5,13,0.38461538461538464,2,3,0.6666666666666666,0.6666666666666666,0,4,6,3,3,0.4,0.4,0.5,0.1875,0.50455,0.5,0.5,0,1,0.07692307692307693,0,0,27.397260273972602
"2011-03-25","GSW","TOR","36:20",75,23,3,7,0.42857142857142855,4,6,0.6666666666666666,0.6666666666666666,5,4,2,9,3,0.6666666666666666,0.6666666666666666,0.75,0.46153846153846156,0.5500615384615385,0.6923076923076923,0.71875,0,0,0,0,0,21.95121951219512
"2011-03-27","GSW","WAS","28:17",61,10,2,7,0.2857142857142857,1,4,0.25,0.25,3,4,0,3,0,1,1,1,0.36363636363636365,0.512109090909091,0.3181818181818182,0.38461538461538464,0,1,0.14285714285714285,0,0,23.943661971830988
"2011-03-29","GSW","OKC","48:31",100,35,8,15,0.5333333333333333,5,8,0.625,0.625,4,2,14,15,0,0.125,0.125,1,0.34782608695652173,0.5155086956521739,0.6739130434782609,0.7291666666666666,0,2,0.13333333333333333,0,0,26.785714285714285
"2011-03-30","GSW","MEM","31:05",59,6,1,8,0.125,1,6,0.16666666666666666,0.16666666666666666,1,0,2,3,0,0,0,1,0.42857142857142855,0.5079107142857143,0.17857142857142858,0.2,0,1,0.125,0,0,28.985507246376812
"2011-04-02","GSW","DAL","31:32",64,12,2,5,0.4,1,3,0.3333333333333333,0.3333333333333333,5,0,4,3,0,0,0,1,0.375,0.47208125,0.4375,0.5,0,1,0.2,0,0,17.91044776119403
"2011-04-05","GSW","POR","42:06",74,28,7,16,0.4375,3,5,0.6,0.6,5,6,8,3,6,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.23809523809523808,0.46022619047619046,0.5476190476190477,0.5833333333333334,0,1,0.0625,0,0,28.735632183908045
"2011-04-06","GSW","LAL","42:05",83,20,6,17,0.35294117647058826,2,6,0.3333333333333333,0.3333333333333333,2,4,8,6,0,0.3333333333333333,0.3333333333333333,1,0.2608695652173913,0.4672152173913044,0.391304347826087,0.4166666666666667,0,0,0,0,0,25.24271844660194
"2011-04-10","GSW","SAC","32:18",65,27,8,11,0.7272727272727273,3,6,0.5,0.5,2,2,14,9,0,0.125,0.125,1,0.35294117647058826,0.4813411764705883,0.7352941176470589,0.7941176470588235,0,0,0,0,0,26.31578947368421
"2011-04-11","GSW","DEN","35:32",75,27,7,9,0.7777777777777778,3,4,0.75,0.75,4,4,10,6,3,0.2857142857142857,0.2857142857142857,0.6666666666666666,0.3076923076923077,0.5019384615384616,0.8846153846153846,0.9,0,0,0,0,0,24.39024390243902
"2011-04-13","GSW","POR","24:09",48,18,5,7,0.7142857142857143,2,4,0.5,0.6666666666666666,2,6,4,6,0,0.6,0.6,1,0.36363636363636365,0.5333,0.7272727272727273,0.75,0,0,0,0,0,24.528301886792452
"2009-10-28","GSW","HOU","35:39",73,14,7,11,0.6363636363636364,0,1,0,0,0,4,10,0,0,0.2857142857142857,0.3333333333333333,0,0.08333333333333333,0.4555,0.5833333333333334,0.5833333333333334,2,1,0.09090909090909091,0,0,16.091954022988507
"2009-10-30","GSW","PHX","39:05",91,12,3,6,0.5,2,3,0.6666666666666666,0.6666666666666666,0,0,6,3,3,0,0,0.5,0.3333333333333333,0.5079555555555556,0.6666666666666666,0.6666666666666666,0,1,0.16666666666666666,0,0,12.121212121212121
"2009-11-04","GSW","MEM","28:27",61,7,2,4,0.5,1,2,0.5,0.5,0,2,2,3,0,0.5,0.5,1,0.3333333333333333,0.586025,0.5833333333333334,0.5833333333333334,0,0,0,0,0,10.769230769230768
"2009-11-06","GSW","LAC","21:32",44,5,1,4,0.25,0,1,0,0,3,0,2,0,0,0,0,0,0.2,0.46454000000000006,0.2,0.35714285714285715,0,0,0,0,0,14
"2009-11-08","GSW","SAC","31:15",65,9,3,6,0.5,1,2,0.5,0.5,0,2,4,0,3,0.3333333333333333,0.3333333333333333,0,0.25,0.4350125,0.5625,0.5,0,1,0.16666666666666666,0,0,19.444444444444446
"2009-11-09","GSW","MIN","29:49",70,8,1,6,0.16666666666666666,1,2,0.5,0.5,3,0,2,3,0,0,0,1,0.25,0.43170625,0.3125,0.4,0,1,0.16666666666666666,0,0,16.43835616438356
"2009-11-11","GSW","IND","21:11",46,6,3,5,0.6,0,2,0,0,0,2,4,0,0,0.3333333333333333,0.3333333333333333,0,0.2857142857142857,0.5218071428571428,0.42857142857142855,0.42857142857142855,0,1,0.2,0,0,20.408163265306122
"2009-11-13","GSW","NYK","02:35",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2009-11-14","GSW","MIL","25:57",58,14,4,7,0.5714285714285714,2,2,1,1,0,2,6,3,3,0.25,0.25,0.5,0.2222222222222222,0.5316888888888889,0.7777777777777778,0.7777777777777778,0,2,0.2857142857142857,0,0,16.666666666666668
"2009-11-17","GSW","CLE","41:18",84,14,4,4,1,2,6,0.3333333333333333,0.3333333333333333,0,4,4,6,0,0.5,0.5,1,0.6,0.615538888888889,0.7,0.7,0,0,0,0,0,13.541666666666668
"2009-11-18","GSW","BOS","35:24",71,13,3,6,0.5,1,4,0.25,0.25,4,2,4,3,0,0.3333333333333333,0.3333333333333333,1,0.4,0.567385,0.45,0.5416666666666666,0,0,0,0,0,22.222222222222225
"2009-11-20","GSW","POR","45:34",92,12,1,6,0.16666666666666666,2,3,0.6666666666666666,0.6666666666666666,4,0,2,3,3,0,0,0.5,0.3333333333333333,0.4763777777777778,0.4444444444444444,0.5454545454545454,0,0,0,0,0,11.428571428571429
"2009-11-24","GSW","DAL","34:48",75,18,4,8,0.5,2,4,0.5,0.5,4,2,6,6,0,0.25,0.25,1,0.3333333333333333,0.4992666666666667,0.5833333333333334,0.6428571428571429,0,1,0.125,0,0,22.22222222222222
"2009-11-25","GSW","SAS","34:13",74,11,4,12,0.3333333333333333,1,4,0.25,0.25,0,4,4,3,0,0.5,0.5,1,0.25,0.478271875,0.34375,0.34375,0,0,0,0,0,27.160493827160494
"2009-11-28","GSW","LAL","36:01",79,13,4,10,0.4,1,5,0.2,0.2,2,0,8,0,3,0,0,0,0.3333333333333333,0.45043666666666665,0.36666666666666664,0.40625,0,0,0,0,0,19.10112359550562
"2009-11-30","GSW","IND","19:50",48,7,1,3,0.3333333333333333,1,2,0.5,0.5,2,0,2,0,3,0,0,0,0.4,0.47222,0.5,0.5833333333333334,0,0,0,0,0,16.3265306122449
"2009-12-01","GSW","DEN","40:41",87,10,2,8,0.25,2,6,0.3333333333333333,0.3333333333333333,0,0,4,0,6,0,0,0,0.42857142857142855,0.5019535714285714,0.35714285714285715,0.35714285714285715,0,2,0.25,0,0,15.151515151515152
